,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,ID,Angle,Ra[hh],Ra[mm],Ra[ss],Dec[deg],Dec[mm],Dec[ss],X,Y,x_1,x_2,utc_mu,year_jst_mu,month_jst_mu,day_jst_mu,hour_jst_mu,minute_jst_mu,second_jst_mu,duration,alt_start,alt_end,azimuth_radiant,zenith_radiant,velocity,n_data_interferometry,n_data_doppler,azimuth_start_at_kiso,elevation_start_at_kiso,range_start_at_kiso,azimuth_end_at_kiso,elevation_end_at_kiso,range_end_at_kiso,exposure_starting_time_tomoe,year_tomoe,month_tomoe,day_tomoe,hh[UT]_tomoe,mm_tomoe,ss_tomoe,ra1[deg],dec1[deg],ra2[deg],dec2[deg],az1[deg],el1[deg],az2[deg],el2[deg],az_middle[deg],el_middle[deg],az3[deg]_mu_at_kiso,el3[deg]_mu_at_kiso,az4[deg]_mu_at_kiso,el4[deg]_mu_at_kiso,az_intersection,el_intersection,distance_modified,vector_az,vector_el,theta,az3[deg]_tomoe,el3[deg]_tomoe,az4[deg]_tomoe,el4[deg]_tomoe,az1_intersection_tomoe,el1_intersection_tomoe,az2_intersection_tomoe,el2_intersection_tomoe,az1_intersection_mu,el1_intersection_mu,az2_intersection_mu,el2_intersection_mu,percentage,Event_Number,MJD,Begining_time_of_the_event_YYYY,MM,DD,hh,mm,ss.ssssss,Duratin[s],Radiant(Right_Ascension),Radiant(Declination),Radiant(Azimuth),Radiant(Zenith),Radiant(Azimuth)_uncorrected,Radiant(Zenith)_uncorrected,Zenith_angle_correction,Initial_velocity(observed)[km/s],Initial_velocity(geocentric)[km/s],RCS[dBsm]at_max_SNR,SNR_max[dB],Beginning_height[km],End height [km],Azimuth of meteor start point,Zenith of meteor start point,Azimuth of meteor end point,Zenith of meteor end point,6 parameters for orbit,6 parameters for orbit.1,6 parameters for orbit.2,6 parameters for orbit.3,6 parameters for orbit.4,6 parameters for orbit.5,Period [yr],Heliocentric velocity [km/s],Radiant (ecliptic longitude),Radiant (ecliptic latitude),Solar longitude,RA error,dec error,az error,ze error,velocity error,a error,e error,q error,i error,omega error,P error,heliocentric velocity error,radiant (ecliptic longitude),radiant (ecliptic latitude),Hammer X,Hammer Y,Time from perihelion [days],x_start[km],y_start[km],z_start[km],x_end[km],y_end[km],z_end[km],incidence_angle[deg]
1203,1203,1203,1203,669022_055,82.5,14,23,57.25899999999999,-9,16,34.917,330,225,190,470,2018-04-20T18:30:03.165,2018,4,21,3,30,3.1652,0.15288,104.137458,97.790817,148.525198,49.549566,63.17245,27,49,231.510332,28.210842,213555.3681,233.747486,26.823966,209702.8651,2018-04-20T18:29:35.555574,2018.0,4.0,20.0,18.0,29.0,35.555574,215.80091830366032,-9.252188197564603,216.176262849604,-9.300610702263064,234.51212600646008,26.405296172759808,234.85487206743838,26.19280378526409,234.68349903694923,26.299049979011954,226.0,31.626855024955802,239.9158823330276,23.0,234.658714037018,26.25906957576305,0.047039652055885714,-0.0247849999312848,-0.0399804032489044,0.0017223439666981845,226.0,31.68256171627723,240.004802066215,23.0,231.53517567133613,28.25091704542895,233.77228798104363,26.863973795289297,234.48733781286185,26.365310617842752,234.83009026117412,26.15282853368335,0.0,1002566.0,58228.77087000001,2018.0,4.0,21.0,18.0,30.0,3.1652,0.15288,286.064666,-9.70953,148.920592,49.846171999999996,148.525198,49.549566,0.415462,63.17245,62.033453,-4.296182,22.940703,104.137458,97.790817,206.214927,7.282017999999999,239.89417000000003,6.558467,1.7181549999999999,0.555534,0.7636609999999999,30.376286,154.625577,250.844325,2.252129,35.158645,286.244576,12.826130000000001,30.376286,0.353142,0.36459,0.328519,0.274862,0.368718,0.111258,0.027549,0.01518,0.748256,6.489738,0.219221,0.368718,0.353142,0.36459,0.246247,0.22382399999999997,-46.811632,-11.938374024375957,-5.87827209917142,104.137458,-5.639451470580447,-9.726283185561366,97.790817,49.31017405418391
1204,1204,1204,1204,669022_056,82.5,14,22,47.1431,-9,14,32.492,112,199,20,150,2018-04-20T18:30:02.878,2018,4,21,3,30,2.87816,0.19656,101.443249,95.872929,129.003274,63.025542,61.48165899999999,26,58,231.762785,29.886748,198084.3655,235.256723,28.120215,197457.0854,2018-04-20T18:29:35.555574,2018.0,4.0,20.0,18.0,29.0,35.555574,215.5733248648817,-9.226584993052628,215.74727825478004,-9.24891231861566,234.9010043176096,26.15964368768908,235.05916964861518,26.060610716735052,234.98008698311241,26.110127202212066,226.0,32.80040871018004,242.0,24.710818110690283,235.845799990448,27.82237801973103,1.91866147956445,0.8657130073356143,1.7122508175189672,5.2310205457278345,226.0,31.732880859470697,239.9472640118185,23.0,231.08607136275089,28.54830966213536,234.4182778769086,26.46189597823048,235.76287898031026,27.86430283373792,235.92872100058574,27.780453205724108,0.0,1002565.0,58228.770867,2018.0,4.0,21.0,18.0,30.0,2.87816,0.19655999999999998,307.58545499999997,-12.09492,129.259041,63.483359,129.003274,63.025542,0.585868,61.48165899999999,60.198414,-30.114409999999996,13.656433999999999,101.443249,95.872929,98.675915,3.597568,340.056205,3.723472,1.158143,0.265462,0.8507,30.376282,166.81153899999998,105.612626,1.246359,31.45069,306.90242,6.658099000000001,30.376282,0.366433,0.389422,0.155415,0.37101100000000004,0.7907390000000001,0.08076799999999999,0.032583999999999995,0.037482,0.921906,24.927405,0.13073099999999999,0.7907390000000001,0.366433,0.389422,-0.10879100000000001,0.116195,59.292976,-0.9620829548611877,6.30496494205854,101.443249,5.865081933803329,-2.128201963520241,95.872929,62.824920070298845
1205,1205,1205,1205,669022_056,82.5,14,22,47.1431,-9,14,32.492,112,199,20,150,2018-04-20T18:30:03.165,2018,4,21,3,30,3.1652,0.15288,104.137458,97.790817,148.525198,49.549566,63.17245,27,49,231.510332,28.210842,213555.3681,233.747486,26.823966,209702.8651,2018-04-20T18:29:35.555574,2018.0,4.0,20.0,18.0,29.0,35.555574,215.5733248648817,-9.226584993052628,215.74727825478004,-9.24891231861566,234.9010043176096,26.15964368768908,235.05916964861518,26.060610716735052,234.98008698311241,26.110127202212066,226.0,31.626855024955802,239.9158823330276,23.0,234.95756770355615,26.073801606891088,0.04273952301036811,-0.022519279556206584,-0.036325595320974464,0.2561922153108265,226.0,31.732880859470697,239.9472640118185,23.0,231.54240690068505,28.262581659758393,233.7733595852343,26.865702387897148,234.87826521422699,26.12296349703848,235.03687019288532,26.02463971674367,0.0,1002566.0,58228.77087000001,2018.0,4.0,21.0,18.0,30.0,3.1652,0.15288,286.064666,-9.70953,148.920592,49.846171999999996,148.525198,49.549566,0.415462,63.17245,62.033453,-4.296182,22.940703,104.137458,97.790817,206.214927,7.282017999999999,239.89417000000003,6.558467,1.7181549999999999,0.555534,0.7636609999999999,30.376286,154.625577,250.844325,2.252129,35.158645,286.244576,12.826130000000001,30.376286,0.353142,0.36459,0.328519,0.274862,0.368718,0.111258,0.027549,0.01518,0.748256,6.489738,0.219221,0.368718,0.353142,0.36459,0.246247,0.22382399999999997,-46.811632,-11.938374024375957,-5.87827209917142,104.137458,-5.639451470580447,-9.726283185561366,97.790817,49.31017405418391
1206,1206,1206,1206,669032_056,83.5,14,19,22.4777,-9,8,15.811,291,127,190,480,2018-04-20T18:30:02.878,2018,4,21,3,30,2.87816,0.19656,101.443249,95.872929,129.003274,63.025542,61.48165899999999,26,58,231.762785,29.886748,198084.3655,235.256723,28.120215,197457.0854,2018-04-20T18:29:35.555574,2018.0,4.0,20.0,18.0,29.0,35.555574,214.70865714802397,-9.12135830533885,215.09610878900799,-9.168272929944633,235.489262894716,25.7854931748767,235.83641004471303,25.56046876898015,235.6628364697145,25.672980971928425,226.0,32.80040871018004,242.0,24.710818110690283,236.56557397843,27.458460714297484,2.0007181010957367,0.9027375087154894,1.7854797423690592,6.130594123420818,226.0,31.936532425228904,239.78646796072638,23.0,231.12086805130258,28.617132306492984,234.42506403475318,26.47531798323525,236.3820330164167,27.551258916855264,236.74911494044332,27.36566251173971,0.0,1002565.0,58228.770867,2018.0,4.0,21.0,18.0,30.0,2.87816,0.19655999999999998,307.58545499999997,-12.09492,129.259041,63.483359,129.003274,63.025542,0.585868,61.48165899999999,60.198414,-30.114409999999996,13.656433999999999,101.443249,95.872929,98.675915,3.597568,340.056205,3.723472,1.158143,0.265462,0.8507,30.376282,166.81153899999998,105.612626,1.246359,31.45069,306.90242,6.658099000000001,30.376282,0.366433,0.389422,0.155415,0.37101100000000004,0.7907390000000001,0.08076799999999999,0.032583999999999995,0.037482,0.921906,24.927405,0.13073099999999999,0.7907390000000001,0.366433,0.389422,-0.10879100000000001,0.116195,59.292976,-0.9620829548611877,6.30496494205854,101.443249,5.865081933803329,-2.128201963520241,95.872929,62.824920070298845
1207,1207,1207,1207,669032_056,83.5,14,19,22.4777,-9,8,15.811,291,127,190,480,2018-04-20T18:30:03.165,2018,4,21,3,30,3.1652,0.15288,104.137458,97.790817,148.525198,49.549566,63.17245,27,49,231.510332,28.210842,213555.3681,233.747486,26.823966,209702.8651,2018-04-20T18:29:35.555574,2018.0,4.0,20.0,18.0,29.0,35.555574,214.70865714802397,-9.12135830533885,215.09610878900799,-9.168272929944633,235.489262894716,25.7854931748767,235.83641004471303,25.56046876898015,235.6628364697145,25.672980971928425,226.0,31.626855024955802,239.9158823330276,23.0,235.646537571464,25.646689403384013,0.030933810963169564,-0.01629889825048281,-0.02629156854441206,1.1557657930036276,226.0,31.936532425228904,239.78646796072638,23.0,231.57836179210616,28.32058008871849,233.7875360473587,26.88857027871603,235.47076564370465,25.755655468341214,235.8223094992235,25.5377233384268,0.0,1002566.0,58228.77087000001,2018.0,4.0,21.0,18.0,30.0,3.1652,0.15288,286.064666,-9.70953,148.920592,49.846171999999996,148.525198,49.549566,0.415462,63.17245,62.033453,-4.296182,22.940703,104.137458,97.790817,206.214927,7.282017999999999,239.89417000000003,6.558467,1.7181549999999999,0.555534,0.7636609999999999,30.376286,154.625577,250.844325,2.252129,35.158645,286.244576,12.826130000000001,30.376286,0.353142,0.36459,0.328519,0.274862,0.368718,0.111258,0.027549,0.01518,0.748256,6.489738,0.219221,0.368718,0.353142,0.36459,0.246247,0.22382399999999997,-46.811632,-11.938374024375957,-5.87827209917142,104.137458,-5.639451470580447,-9.726283185561366,97.790817,49.31017405418391
1208,1208,1208,1208,669033_119,119.0,14,19,59.843,-8,26,17.660999999999994,404,204,330,460,2018-04-20T18:30:34.393,2018,4,21,3,30,34.39328,0.2964,105.197978,96.344178,230.142625,13.94781,31.633893,31,89,234.136772,30.249041,203182.4372,234.179007,28.396364,196742.8033,2018-04-20T18:29:35.555574,2018.0,4.0,20.0,18.0,29.0,35.555574,214.89991196828763,-8.491934917680787,215.07448325949542,-8.397774989301215,236.08887095142242,26.336847569817422,236.1584218745337,26.150320145135282,236.1236464129781,26.243583857476352,233.9600753856604,38.0,234.30202651907416,23.0,234.2290679702116,26.200393641086663,1.8950706769372725,-1.8945784427665444,-0.04319021638968579,19.143164734305696,231.7400036506001,38.0,237.33308921668782,23.0,234.62596384564014,30.26019298040489,235.31130929557156,28.42217680355585,234.22692490262574,26.294401265701328,234.23121103779732,26.106386016472,0.0,1002568.0,58228.77123099999,2018.0,4.0,21.0,18.0,30.0,34.39328,0.2964,249.653111,24.939292000000002,231.947729,14.949910000000001,230.142625,13.94781,0.47531599999999996,31.633893,29.699896000000003,-29.442395,14.883923000000001,105.197978,96.344178,337.52630899999997,1.445649,9.957658,2.3372490000000004,1.342766,0.5516479999999999,0.602032,30.376639,49.079937,277.31836,1.555967,33.065605,242.756486,46.470453000000006,30.376639,2.341765,2.117916,5.985312,1.46737,0.21153899999999998,0.116789,0.033201,0.044229000000000004,1.769007,13.978207999999999,0.204455,0.21153899999999998,2.341765,2.117916,0.744576,0.809898,-54.819961,2.453226731115368,-1.0148402934882181,105.197978,3.873082454203757,0.6799780925379655,96.344178,14.021153208358497
1209,1209,1209,1209,669041_118,86.0,14,14,26.2162,-9,52,34.468,195,88,40,290,2018-04-20T18:30:34.393,2018,4,21,3,30,34.39328,0.2964,105.197978,96.344178,230.142625,13.94781,31.633893,31,89,234.136772,30.249041,203182.4372,234.179007,28.396364,196742.8033,2018-04-20T18:29:35.555574,2018.0,4.0,20.0,18.0,29.0,35.555574,213.40184059674667,-9.859264331898851,213.73642641101966,-9.886584109331553,236.03560162475608,24.347042050772966,236.3198280478936,24.14151882848556,236.1777148363248,24.244280439629264,233.9600753856604,38.0,234.30202651907416,23.0,234.27464998517684,24.20089676077527,1.9035592901892409,-1.9030648511479744,-0.04338367885399563,52.82349701988248,226.0,31.603753656768614,237.8984808636365,23.0,228.06491198186254,30.110622372324535,230.55003843710116,28.313635339119585,234.27223475536914,24.306843030798895,234.27706521498456,24.094950490751643,0.0,1002568.0,58228.77123099999,2018.0,4.0,21.0,18.0,30.0,34.39328,0.2964,249.653111,24.939292000000002,231.947729,14.949910000000001,230.142625,13.94781,0.47531599999999996,31.633893,29.699896000000003,-29.442395,14.883923000000001,105.197978,96.344178,337.52630899999997,1.445649,9.957658,2.3372490000000004,1.342766,0.5516479999999999,0.602032,30.376639,49.079937,277.31836,1.555967,33.065605,242.756486,46.470453000000006,30.376639,2.341765,2.117916,5.985312,1.46737,0.21153899999999998,0.116789,0.033201,0.044229000000000004,1.769007,13.978207999999999,0.204455,0.21153899999999998,2.341765,2.117916,0.744576,0.809898,-54.819961,2.453226731115368,-1.0148402934882181,105.197978,3.873082454203757,0.6799780925379655,96.344178,14.021153208358497
1210,1210,1210,1210,670013_079,132.5,14,40,46.3847,-8,21,33.94,214,133,170,310,2018-04-20T18:41:09.357,2018,4,21,3,41,9.35696,0.44928,103.286598,86.579403,89.89154599999998,9.570774,38.690274,66,141,233.865298,29.731759000000004,202511.6077,234.414832,25.218372,196380.3043,2018-04-20T18:40:30.073904,2018.0,4.0,20.0,18.0,40.0,30.073904,220.13424249395663,-8.412427693081911,220.3220808188588,-8.243568641114098,234.13548170981304,28.12295304532972,234.16572183548843,27.873266320160013,234.1506017726508,27.998109682744865,232.85858628888505,38.0,234.6849331100196,23.0,234.07746521732003,27.989204835055734,0.07367667227835564,-0.07313655533073415,-0.008904847689134243,0.036372793032002526,232.9392501480111,38.0,234.7559341740544,23.0,233.93954077242051,29.740798536760174,234.48620956115025,25.227062678793807,234.06226590690983,28.11403854873712,234.0926645277302,27.864371121374354,100.0,1002612.0,58228.77858099999,2018.0,4.0,21.0,18.0,41.0,9.35696,0.44928,276.425136,34.361676,89.878895,9.198791,89.89154599999999,9.570774,0.194379,38.690274,36.996745000000004,-26.369524,20.048134,103.286598,86.579403,332.07356699999997,0.9761129999999999,293.04161,2.623354,1.442287,0.353571,0.932336,30.383814,70.53827,223.605964,1.732117,33.740542,279.921194,57.577534,30.383814,0.53068,0.461111,2.4737560000000003,0.38568600000000003,0.043719,0.049556,0.020374,0.00848,0.478469,5.4364360000000005,0.089297,0.043719,0.53068,0.461111,0.220663,0.965916,-36.029281,1.5548712045928335,-0.8241805752646217,103.286598,1.5526471745317088,-3.6504344297256814,86.579403,9.601481011101493
1211,1211,1211,1211,670016_048,139.5,14,40,29.6646,-5,58,37.15,155,149,80,220,2018-04-20T18:40:53.301,2018,4,21,3,40,53.30144,0.15288,105.303278,100.677263,132.03514199999998,58.732553,60.790258,19,49,232.850785,30.6945,200869.6201,235.471346,29.332625,199788.4861,2018-04-20T18:40:30.073904,2018.0,4.0,20.0,18.0,40.0,30.073904,220.0232775573226,-6.0928379069600656,220.2103641037474,-5.8766147993654565,236.0321768006258,29.520257125834323,236.04277822326569,29.80536834567639,236.0374775119457,29.66281273575536,226.0,34.254773094911755,242.0,25.939759630237518,235.78198631108955,29.17118885191373,0.5540485510119733,-0.2554912008561985,-0.4916238838416263,64.66910062225654,235.78973105769768,23.0,236.34748301037956,38.0,236.32437284147133,37.378482617666,236.06788185642964,30.480497308736922,235.83614352583558,29.143043978799845,235.7278290963436,29.199333725027603,0.0,1002611.0,58228.778395,2018.0,4.0,21.0,18.0,40.0,53.30144,0.15288,305.385329,-10.437382000000001,132.32245600000002,59.140392000000006,132.03514199999998,58.732553,0.549312,60.790257999999994,59.518425,-30.700703999999998,8.688201,105.303278,100.677263,73.73398900000001,2.026912,339.44259,3.921358,1.10503,0.19728900000000002,0.88702,30.383632000000002,162.59728,106.79358400000001,1.161612,30.866115,305.187044,8.782666,30.383632000000002,0.676772,0.7281529999999999,0.379494,0.637721,1.109224,0.10672000000000001,0.046856999999999996,0.060427,1.6879549999999999,47.569194,0.169159,1.109224,0.676772,0.7281529999999999,-0.078626,0.153168,61.965216000000005,1.0438648480278632,3.577616374593818,105.303278,6.461729532607876,-2.423324138818507,100.677263,60.22248894177213
1212,1212,1212,1212,670022_079,132.0,14,36,48.8906,-9,14,58.917,295,203,235,380,2018-04-20T18:41:09.357,2018,4,21,3,41,9.35696,0.44928,103.286598,86.579403,89.89154599999998,9.570774,38.690274,66,141,233.865298,29.731759000000004,202511.6077,234.414832,25.218372,196380.3043,2018-04-20T18:40:30.073904,2018.0,4.0,20.0,18.0,40.0,30.073904,219.1231271600033,-9.320903909141325,219.31781202531968,-9.148869371983738,234.2913021150729,26.7865662487184,234.322959825641,26.53020432536704,234.3071309703569,26.65838528704272,232.85858628888505,38.0,234.6849331100196,23.0,234.24048902978402,26.650271200621404,0.06713409448099422,-0.06664194057296413,-0.008114086421315392,0.09776023999729162,232.90657369857598,38.0,234.75889892813203,23.0,233.92668218368857,29.73923292058318,234.48391710386613,25.226783557322246,234.22487892739326,26.77847879687384,234.25609913217468,26.522063604368967,100.0,1002612.0,58228.77858099999,2018.0,4.0,21.0,18.0,41.0,9.35696,0.44928,276.425136,34.361676,89.878895,9.198791,89.89154599999999,9.570774,0.194379,38.690274,36.996745000000004,-26.369524,20.048134,103.286598,86.579403,332.07356699999997,0.9761129999999999,293.04161,2.623354,1.442287,0.353571,0.932336,30.383814,70.53827,223.605964,1.732117,33.740542,279.921194,57.577534,30.383814,0.53068,0.461111,2.4737560000000003,0.38568600000000003,0.043719,0.049556,0.020374,0.00848,0.478469,5.4364360000000005,0.089297,0.043719,0.53068,0.461111,0.220663,0.965916,-36.029281,1.5548712045928335,-0.8241805752646217,103.286598,1.5526471745317088,-3.6504344297256814,86.579403,9.601481011101493
1213,1213,1213,1213,670043_041,15.5,14,28,42.0575,-8,21,28.613000000000003,409,147,380,430,2018-04-20T18:40:50.060,2018,4,21,3,40,50.05976,0.17472,106.898257,100.943422,141.432297,54.4759,57.59484499999999,24,56,231.959681,30.455293,205220.0824,234.624905,29.003611,202247.2843,2018-04-20T18:40:30.073904,2018.0,4.0,20.0,18.0,40.0,30.073904,217.13817764243808,-8.219692951278587,217.20221666577228,-8.458409231704634,236.53161142312248,25.882940921553754,236.76475278430092,26.01352426933916,236.6481821037117,25.94823259544645,226.0,33.70138474817658,242.0,24.986578037746114,237.468699400396,27.454666092271523,1.7153980629913788,0.8205172966842156,1.5064334968250677,57.82939473033621,231.38445612310147,23.0,242.0,28.945805802116595,226.36882328289687,20.19072529976793,231.3419041191994,22.976166463572078,237.40622565709089,27.488694004607854,237.5311731437011,27.420638179935214,0.0,1002610.0,58228.778357,2018.0,4.0,21.0,18.0,40.0,50.05976,0.17472000000000001,296.255703,-11.477017,141.804364,54.895948,141.432297,54.4759,0.560006,57.59484499999999,56.315352000000004,-31.209041,15.628689999999999,106.898257,100.943422,150.94368899999998,2.241517,311.878847,2.359934,0.893602,0.180807,0.732032,30.383596,159.933705,320.589835,0.844726,27.655219,296.085265,9.614149000000001,30.383596,0.9967719999999999,0.9608120000000001,0.8994409999999999,0.645323,0.9155030000000001,0.05285499999999999,0.059221,0.094104,2.068812,39.080094,0.07512200000000001,0.9155030000000001,0.9967719999999999,0.9608120000000001,0.078661,0.167631,-107.943627,-3.657581918933734,2.0321325511056307,106.898257,2.7770887598209266,-3.0974157624931613,100.943422,54.10915327616626
1214,1214,1214,1214,670043_041,111.0,14,28,22.8828,-8,27,3.406,350,216,250,450,2018-04-20T18:40:50.060,2018,4,21,3,40,50.05976,0.17472,106.898257,100.943422,141.432297,54.4759,57.59484499999999,24,56,231.959681,30.455293,205220.0824,234.624905,29.003611,202247.2843,2018-04-20T18:40:30.073904,2018.0,4.0,20.0,18.0,40.0,30.073904,216.9611485862092,-8.497710309764773,217.22957847911619,-8.399028992653182,236.55482425938663,25.944768669752087,236.6947147548888,25.691037062837648,236.62476950713773,25.81790286629487,226.0,33.70138474817658,242.0,24.986578037746114,237.50538934861459,27.434681979337736,1.8410502452606616,0.8806198414768289,1.6167791130428633,32.55457747347814,229.90838275101675,38.0,238.17837109834932,23.0,233.00745014762657,32.378950852555754,234.74590550203445,29.22576257454207,237.39815636588685,27.493089149178672,237.61262233134227,27.37627480949681,0.0,1002610.0,58228.778357,2018.0,4.0,21.0,18.0,40.0,50.05976,0.17472000000000001,296.255703,-11.477017,141.804364,54.895948,141.432297,54.4759,0.560006,57.59484499999999,56.315352000000004,-31.209041,15.628689999999999,106.898257,100.943422,150.94368899999998,2.241517,311.878847,2.359934,0.893602,0.180807,0.732032,30.383596,159.933705,320.589835,0.844726,27.655219,296.085265,9.614149000000001,30.383596,0.9967719999999999,0.9608120000000001,0.8994409999999999,0.645323,0.9155030000000001,0.05285499999999999,0.059221,0.094104,2.068812,39.080094,0.07512200000000001,0.9155030000000001,0.9967719999999999,0.9608120000000001,0.078661,0.167631,-107.943627,-3.657581918933734,2.0321325511056307,106.898257,2.7770887598209266,-3.0974157624931613,100.943422,54.10915327616626
1215,1215,1215,1215,670113_115,91.5,14,40,52.9034,-8,23,13.157,235,154,40,450,2018-04-20T18:42:30.021,2018,4,21,3,42,30.02144,0.22464,105.494247,96.484894,127.463585,40.537235,54.605475,28,64,231.973486,30.440159,202657.1923,234.494086,27.936367,199815.6084,2018-04-20T18:41:32.958209,2018.0,4.0,20.0,18.0,41.0,32.958209000000004,219.9598840502596,-8.392599764415396,220.50799394603573,-8.380609334940681,234.0967512351104,27.970015029882198,234.54494985838696,27.599949879501327,234.32085054674863,27.784982454691768,226.0,36.3738122805332,239.46359091901886,23.0,234.48257933723968,27.947796933415074,0.2294880305280075,0.1617287904909972,0.16281447872330898,5.262789413058123,226.0,34.655277562624285,240.11610726408142,23.0,231.5821802605137,30.046226418160444,234.33341004580262,27.774612425279013,234.27726579784147,28.15174139006705,234.68789287663785,27.743852476763106,52.802217231767436,1002619.0,58228.779514,2018.0,4.0,21.0,18.0,42.0,30.021440000000002,0.22464,296.806083,5.994153,127.847734,40.738483,127.46358500000001,40.537234999999995,0.446617,54.605475,53.261681,-27.619539000000003,18.665405,105.494247,96.484894,121.78804099999999,2.346181,314.088254,2.206759,1.029825,0.026202999999999997,1.00284,30.384726,126.936576,157.770246,1.045069,29.911849,300.126504,26.67107,30.384726,0.328397,0.365596,0.09324400000000001,0.418649,0.339954,0.03461,0.022405,0.012761,0.9275620000000001,118.189477,0.052717999999999994,0.339954,0.328397,0.365596,0.008254000000000001,0.46130200000000005,22.387960999999997,-2.2768710953960785,3.673929163774501,105.494247,2.58683869267703,-2.6705057169101787,96.484894,41.58342499316187
1216,1216,1216,1216,670123_115,92.0,14,36,42.7066,-8,24,43.055,273,175,40,450,2018-04-20T18:42:30.021,2018,4,21,3,42,30.02144,0.22464,105.494247,96.484894,127.463585,40.537235,54.605475,28,64,231.973486,30.440159,202657.1923,234.494086,27.936367,199815.6084,2018-04-20T18:41:32.958209,2018.0,4.0,20.0,18.0,41.0,32.958209000000004,218.86641517523887,-8.420805580434472,219.41467293690124,-8.404996362077483,234.98683080743987,27.229540420470038,235.42509033089368,26.85267057626201,235.2059605691668,27.04110549836604,226.0,36.3738122805332,239.46359091901886,23.0,235.30002541011208,27.13580179825303,0.1334750295536868,0.09406484094532176,0.09469629988700136,4.115305345878667,226.0,34.95753113161939,239.9053362214221,23.0,231.64167464871258,30.106120193240105,234.34242097499592,27.783683844999384,235.09551213463942,27.33895132734221,235.50453868558472,26.932652269163874,0.0,1002619.0,58228.779514,2018.0,4.0,21.0,18.0,42.0,30.021440000000002,0.22464,296.806083,5.994153,127.847734,40.738483,127.46358500000001,40.537234999999995,0.446617,54.605475,53.261681,-27.619539000000003,18.665405,105.494247,96.484894,121.78804099999999,2.346181,314.088254,2.206759,1.029825,0.026202999999999997,1.00284,30.384726,126.936576,157.770246,1.045069,29.911849,300.126504,26.67107,30.384726,0.328397,0.365596,0.09324400000000001,0.418649,0.339954,0.03461,0.022405,0.012761,0.9275620000000001,118.189477,0.052717999999999994,0.339954,0.328397,0.365596,0.008254000000000001,0.46130200000000005,22.387960999999997,-2.2768710953960785,3.673929163774501,105.494247,2.58683869267703,-2.6705057169101787,96.484894,41.58342499316187
1217,1217,1217,1217,670133_115,91.5,14,32,14.1249,-8,26,11.741,253,202,40,450,2018-04-20T18:42:30.021,2018,4,21,3,42,30.02144,0.22464,105.494247,96.484894,127.463585,40.537235,54.605475,28,64,231.973486,30.440159,202657.1923,234.494086,27.936367,199815.6084,2018-04-20T18:41:32.958209,2018.0,4.0,20.0,18.0,41.0,32.958209000000004,217.7745394146539,-8.44114051360275,218.3222333908881,-8.432260458081684,235.85981678628463,26.47986424567944,236.29591950548408,26.104735772324144,236.0778681458844,26.292300009001785,226.0,36.3738122805332,239.46359091901886,23.0,236.1132903061109,26.327959958816837,0.050262923272854816,0.035422160226630695,0.03565994981504872,4.10674768159228,226.0,34.96111844512933,239.9053061793236,23.0,231.6428109642159,30.107264136849462,234.34318139370976,27.78444936841752,235.9097551721886,26.530137868851646,236.31682544003343,26.125782048781986,0.0,1002619.0,58228.779514,2018.0,4.0,21.0,18.0,42.0,30.021440000000002,0.22464,296.806083,5.994153,127.847734,40.738483,127.46358500000001,40.537234999999995,0.446617,54.605475,53.261681,-27.619539000000003,18.665405,105.494247,96.484894,121.78804099999999,2.346181,314.088254,2.206759,1.029825,0.026202999999999997,1.00284,30.384726,126.936576,157.770246,1.045069,29.911849,300.126504,26.67107,30.384726,0.328397,0.365596,0.09324400000000001,0.418649,0.339954,0.03461,0.022405,0.012761,0.9275620000000001,118.189477,0.052717999999999994,0.339954,0.328397,0.365596,0.008254000000000001,0.46130200000000005,22.387960999999997,-2.2768710953960785,3.673929163774501,105.494247,2.58683869267703,-2.6705057169101787,96.484894,41.58342499316187
